handle,product_title,subtitle,description,brand,category_handle,collection_handle,dietary_flags,status,brand_slug,vat_rate,regional_tags,subscription_eligible,eco_rating,image_filenames
tamarindslab,Natco - Tamarind Slab,,Natco Tamarind pulp is used in Indian and Thai cuisine for its sweetish; tangy flavour. Dilute in warm water for a few minutes and add to your chosen dish. This souring agent is used for chutneys; dips; sweet and sour dishes.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,pantry_tamarind_canned,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
tamarindwet,Natco - Tamarind Wet,,Natco Tamarind is used in Indian and Thai cuisine for its sweetish; tangy flavour. Dilute in warm water for a few minutes and add to your chosen dish. This souring agent is used for chutneys; dips; sweet and sour dishes.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,pantry_tamarind_canned,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
toor-dal-oily1,Natco - Toor Dal Oily,,This dal is an essential for your store cupboard; used in many different curries.  Foundation Earth has given NatcoToor Dal Oily a B rating meaning that it is an environmentally sustainable product. Foundation Earth gives each product a rating from A+ to G by assessing the farming; processing; packaging and transport. Foundation Earth is an independent; non-profit organisation that issues environmental scores on food products; enabling consumers to make more sustainable buying choices.  Here',Natco,lentils_dals,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
toor-dal-plain,Natco - Toor Dal Plain,,This dal is an essential for your store cupboard; used in many different curries.  Foundation Earth has given NatcoToor Dal a B rating meaning that it is an environmentally sustainable product. Foundation Earth gives each product a rating from A+ to G by assessing the farming; processing; packaging and transport. Foundation Earth is an independent; non-profit organisation that issues environmental scores on food products; enabling consumers to make more sustainable buying choices.  Here's the,Natco,lentils_dals,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
turmeric-powder,Natco - Turmeric Powder,,Natco Turmeric Powder is part of the same family as ginger. A colourful; mildly aromatic and versatile spice used in most Indian dishes. Use sparingly.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
turmeric-powder-jar,Natco - Turmeric Powder Jar,,Natco Turmeric Powder is part of the same family as ginger. A colourful; mildly aromatic and versatile spice used in most Indian dishes. Use sparingly.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
urid-dal-white,Natco - Urid Dal White,,Urid (or Urad) beans split and dehusked to produce a small pale yellow split pea (dal). This dal has many uses and is popular in North and South Indian cuisine. Great for creamy dals and soups and also used to prepare dumplings. If fried in oil; this dal will turn red and acquire a nutty flavour.  Foundation Earth has given Natco Urid Dal White a B rating meaning that it is an environmentally sustainable product. Foundation Earth gives each product a rating from A+ to G by assessing the farmin,Natco,lentils_dals,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
uridbeans,Natco - Urid Beans,,Urid beans are also called urad beans; black gram beans and are similar to beluga lentils or black lentils. These small black beans are a popular pulse; rich in protein and minerals. They are enjoyed for their rich; nutty taste and creamy texture. Urid beans should be soaked overnight before cooking in order to rehydrate them; then drained and cooked in ample fresh water until tender. Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
uridsplit1,Natco - Urid Split,,Urid Split is made from Urid Beans and can be used to make dals and lentil dishes.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
white-pepper-ground,Natco - White Pepper Ground,,Natco White Pepper is made from black pepper with the outer skin of the fruit removed by soaking and part fermentation. It is slightly less hot than black pepper.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
white-pepper-ground-jar,Natco - White Pepper Ground Jar,,Natco White Pepper is made from black pepper with the outer skin of the fruit removed by soaking and part fermentation. It is slightly less hot than black pepper.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
yellow-mustard-seeds,Natco - Yellow Mustard Seeds,,One of the most commonly used Indian spices.These are normally sauteed in hot oil; and impart a delicious mild nutty flavour to most Indian vegetable dishes.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
yellow-split-peas1,Natco - Yellow Split Peas,,Yellow split peas are perfect for soups; with a mild and creamy taste. Naturally low in fat; high in fibre and rich in protein. Foundation Earth has given Natco Yellow Split Peas an A rating meaning that it is a very environmentally sustainable product. Foundation Earth gives each product a rating from A+ to G by assessing the farming; processing; packaging and transport. Foundation Earth is an independent; non-profit organisation that issues environmental scores on food products; enabling con,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
national-mango-pickle,National Foods - Mango Pickle,,Pakistani-style mango pickle with aromatic spices. A staple in Pakistani households.,National Foods,pickles,,vegetarian;vegan;gluten-free,published,national-foods,0,,true,,
national-mixed-pickle,National Foods - Mixed Pickle,,A medley of mango; lime and chilli in spiced oil. Pakistani kitchen essential.,National Foods,pickles,,vegetarian;vegan;gluten-free,published,national-foods,0,,true,,
nescafe-classic,Nescafe - Classic,,The world's favourite instant coffee. A universal staple.,Nescafe,tea_coffee,,vegetarian;vegan;gluten-free,published,nescafe,,false,published,nescafe,A
parachute-coconut-oil,Parachute - Coconut Oil,,Pure coconut oil. A South Indian household essential for cooking and hair care.,Parachute,cooking_oils,,vegetarian;vegan;gluten-free,published,parachute,,true,published,parachute,A
parle-bourbon,Parle Bourbon,,Parle Bourbon - chocolate cream-filled sandwich biscuits; a nostalgic Indian childhood favourite.,Parle,biscuits_crackers,,vegetarian,published,parle,0,,true,,
parle-g-glucose-biscuits,Parle-G Glucose Biscuits,,Parle-G Glucose Biscuits - India's most iconic sweetened whole wheat biscuit. The best-selling biscuit in Indian diaspora.,Parle,biscuits_crackers,,vegetarian,published,parle,0,,true,,
parle-mango-bite-40-piece-bag,Parle Mango Bite,,Parle Mango Bite - tangy and sweet mango-flavoured toffees. A nostalgic Indian candy; 40-piece share bag.,Parle,sweets_confectionery,,vegetarian,published,parle,0,,true,,
parle-melody-40-piece-bag,Parle Melody,,Parle Melody - chocolate-coated caramel toffees with a melt-in-the-mouth centre. 40-piece bag of India's beloved candy.,Parle,sweets_confectionery,,vegetarian,published,parle,0,,true,,
parle-monaco-salted-crackers,Parle Monaco Salted Crackers,,Parle Monaco Salted Crackers - crispy salted savoury biscuit crackers; a popular chai-time snack.,Parle,biscuits_crackers,,vegetarian,published,parle,0,,true,,
pataks-lime-pickle,Patak's Lime Pickle,,Patak's Lime Pickle - tangy and hot lime pickle with traditional Indian spices; the perfect curry accompaniment.,Patak's,pickles,,vegetarian,published,pataks,0,,true,,
pataks-mango-chutney,Patak's Mango Chutney,,Patak's Mango Chutney - the UK's favourite sweet and tangy mango chutney; a cross-cultural classic.,Patak's,chutneys_spreads,,vegetarian,published,pataks,0,,true,,
pataks-mixed-pickle,Patak's Mixed Pickle,,Patak's Mixed Pickle - a medley of mango; lime and chilli in spiced oil; a tangy Indian pickle selection.,Patak's,pickles,,vegetarian,published,pataks,0,,true,,
pataks-tikka-masala-paste,Patak's Tikka Masala Paste,,Patak's Tikka Masala Paste - concentrated spice paste for the UK's favourite curry. Ready to cook in minutes.,Patak's,cooking_pastes_sauces,,vegetarian,published,pataks,0,,true,,
pillsbury-chakki-fresh-atta,Pillsbury Chakki Fresh Atta,,Pillsbury Chakki Fresh Atta - finely ground 100% whole wheat flour for consistently soft chapatis every time.,Pillsbury,atta_flour,,vegetarian,published,pillsbury,0,,true,,
priya-avakaya-mango-pickle,Priya - Avakaya Mango Pickle,,Authentic Andhra-style spicy mango pickle. A taste of home for the Telugu community.,Priya,pickles,,vegetarian;vegan;gluten-free,published,priya,0,,true,,
priya-garlic-pickle,Priya - Garlic Pickle,,Spicy Andhra-style garlic pickle. Pairs perfectly with curd rice.,Priya,pickles,,vegetarian;vegan;gluten-free,published,priya,0,,true,,
priya-gongura-mutton-pickle,Priya - Gongura Mutton Pickle,,Cult product â€” customers ask for this by name. Gongura leaves with tender mutton pieces. Not available in any mainstream supermarket.,Priya,pickles,,,published,priya,0,,true,,
priya-gongura-pickle,Priya - Gongura Pickle,,The #1 Telugu community differentiator. Tangy sorrel leaf pickle â€” people drive past five shops to find this.,Priya,pickles,,vegetarian;vegan;gluten-free,published,priya,0,,true,,
priya-lemon-pickle,Priya - Lemon Pickle,,Tangy Andhra-style lemon pickle. A vibrant accompaniment to rice and dal.,Priya,pickles,,vegetarian;vegan;gluten-free,published,priya,0,,true,,
priya-tomato-pickle,Priya - Tomato Pickle,,Sweet and tangy tomato pickle from Andhra cuisine.,Priya,pickles,,vegetarian;vegan;gluten-free,published,priya,0,,true,,
rasna-mango-concentrate,Rasna - Mango Concentrate,,Instant mango drink concentrate. Just add water â€” makes 20+ glasses. Summer essential.,Rasna,soft_drinks_juices,,vegetarian;vegan;gluten-free,published,rasna,,true,published,rasna,A
shan-achar-gosht-masala,Shan - Achar Gosht Masala,,Tangy pickle-flavoured spice mix for a unique meat curry with pickling spices.,Shan,masalas_spice_blends,,vegetarian,published,shan,0,,true,,
shan-bombay-biryani-mix,Shan Bombay Biryani Mix,,Shan Bombay Biryani Mix - mildly spiced blend for the classic Bombay-style biryani with dried plums.,Shan,masalas_spice_blends,,vegetarian,published,shan,0,,true,,
shan-haleem-mix,Shan Haleem Mix,,Shan Haleem Mix - complete spice and grain blend for the legendary slow-cooked wheat; barley; lentil and mutton stew.,Shan,masalas_spice_blends,,vegetarian,published,shan,0,,true,,
shan-pilau-rice-mix,Shan - Pilau Rice Mix,,Fragrant whole-spice seasoning for aromatic pilau rice â€” the perfect biryani side.,Shan,masalas_spice_blends,,vegetarian,published,shan,0,,true,,
shan-sindhi-biryani-mix,Shan Sindhi Biryani Mix,,Shan Sindhi Biryani Mix - tangy and spicy seasoning for authentic Sindhi-style biryani with potatoes and tomatoes.,Shan,masalas_spice_blends,,vegetarian,published,shan,0,,true,,
shan-special-beef-biryani-mix,Shan Special Beef Biryani Mix,,Shan Special Beef Biryani Mix - richly spiced seasoning for a hearty beef biryani.,Shan,masalas_spice_blends,,vegetarian,published,shan,0,,true,,
shan-special-chicken-biryani-mix,Shan Special Chicken Biryani Mix,,Shan Special Chicken Biryani Mix - aromatic spice blend for authentic chicken biryani with basmati rice.,Shan,masalas_spice_blends,,vegetarian,published,shan,0,,true,,
shan-special-mutton-biryani-mix,Shan Special Mutton Biryani Mix,,Shan Special Mutton Biryani Mix - traditional spice mix for slow-cooked mutton biryani.,Shan,masalas_spice_blends,,vegetarian,published,shan,0,,true,,
tata-gold-tea,Tata Gold - Tea,,Premium Assam tea leaves with golden tips for a rich; aromatic cup of chai.,Tata,tea_coffee,,vegetarian;vegan;gluten-free,published,tata-gold,,true,published,tata-gold,A
tilda-pure-basmati,Tilda Pure Basmati,,Tilda Pure Basmati - premium aged Himalayan basmati rice; known for its long slender grains and delicate aroma.,Tilda,basmati_rice,,vegetarian,published,tilda,0,,true,,
trs-coarse-black-pepper,TRS Coarse Black Pepper,,Coarse Black pepper retains a larger grind and a more powerful aroma and flavour than the finer grinds.,Trs,powdered_spices,,vegetarian,published,trs,0,,true,,
trs-coarse-cornmeal,TRS Coarse Cornmeal,,Naturally gluten-free; cornmeal products add texture and flavour to various dishes. Cornmeal is perfect in cornbread; porridge; or even cakes. Mix with rich flavours in main dishes; sides; and sweet treats.,Trs,speciality_flours_grains,,vegetarian,published,trs,0,,true,,
trs-coarse-semolina,TRS Coarse Semolina,,Coarse Semolina is a coarsely milled wheat used to make cereals; puddings; pasta; and sweet dishes. Semolina is quite popular in South Asian and African cuisine.,Trs,semolina_rava,,vegetarian,published,trs,0,,true,,
trs-coriander-powder-dhania,TRS Coriander Powder (Dhania),,Thicken and flavour curry; gravy; and other sauces with our warming coriander powder. Mellow and bittersweet; this versatile spice can enhance various dishes; from sambhars to salads. It is a cupboard essential to add flavour to your cooking at a momentâ€™s notice.,Trs,powdered_spices,,vegetarian,published,trs,0,,true,,
trs-coriander-seeds-whole-dhania,TRS Coriander Seeds (Whole Dhania),,Our aromatic and warming whole coriander is ideal for cooking authentic South Asian dishes. Mellow and bittersweet; this versatile spice can be used in various dishes; from soups to salads. Perfect for your pantry to add flavour to your cooking at a momentâ€™s notice.,Trs,whole_spices_seeds,,vegetarian,published,trs,0,,true,,
trs-crushed-chilli,TRS Crushed Chilli,,Dial up the heat with a sprinkling of our extra hot crushed chillies. Stir into your favourite dishes or add sparingly as a table condiment to pack a punch. Our crushed chillies can invigorate everyday meals like pasta and soup for fiery flavours.,Trs,powdered_spices,,vegetarian,published,trs,0,,true,,
trs-cumin-powder,TRS Cumin Powder,,Our warm and aromatic cumin powder is at the heart of South Asian cooking and many more cuisines. Sprinkle on stir fries; salads; or in aloo gobi and stews for a distinctive musky taste. A perfect partner to meat and vegetables.,Trs,powdered_spices,,vegetarian,published,trs,0,,true,,
trs-cumin-seeds,TRS Cumin Seeds,,Our warm and aromatic cumin powder is at the heart of Indian cooking and other cuisines. Sprinkle on stir fries; salads; or in aloo gobi and stews for a distinctive musky taste. A perfect partner to meat; vegetables and more; cumin is sure to add delight to your dishes.,Trs,whole_spices_seeds,,vegetarian,published,trs,0,,true,,
trs-fennel-seeds,TRS Fennel Seeds,,Sweet and aromatic with liquorice tones; our fennel seeds are perfect for flavouring everything from curries to cakes. This mild and fragrant seed is an ideal partner for fish dishes and adds flavour to soups and salads. Dry roast to enhance the aroma.,Trs,whole_spices_seeds,,vegetarian,published,trs,0,,true,,
trs-fenugreek-leaves,TRS Fenugreek Leaves,,Our intense and bittersweet fenugreek leaves are an ideal spice in curries. Aromatic with a maple syrup flavour; our fenugreek leaves are a flavoursome addition to many savoury dishes. Keep it in your pantry to add flavour to everything from sauces to stews.,Trs,herbs_leaves,,vegetarian,published,trs,0,,true,,
trs-fenugreek-seeds,TRS Fenugreek Seeds,,Our intense and bittersweet fenugreek seeds are ideal in curries. Aromatic with a maple syrup flavour; our fenugreek seeds are a flavoursome addition to many savoury dishes. Keep it in your pantry to add flavour to everything from sauces to stews.,Trs,whole_spices_seeds,,vegetarian,published,trs,0,,true,,
trs-fine-desiccated-coconut,TRS Fine Desiccated Coconut,,Desiccated coconut is finely ground coconut; rather than bigger strips. It is high in fibre. This is also usually drier than shredded coconut.,Trs,coconut_products,,vegetarian,published,trs,0,,true,,
trs-fine-semolina,TRS Fine Semolina,,Enjoy the lovely aroma of baking with our fine semolina. Make sweet dishes like a traditional semolina pudding or savoury favourites like pasta and pizza. This versatile ingredient is a perfect pantry staple.,Trs,semolina_rava,,vegetarian,published,trs,0,,true,,
trs-garam-masala,TRS Garam Masala,,Our garam masala powder is a delicious blend of fragrant spices that brings depth of flavour and authenticity to your dishes. Warming and complex; it’s an aromatic addition to any curry.,Trs,masalas_spice_blends,,vegetarian,published,trs,0,,true,,
trs-garlic-powder,TRS Garlic Powder,,TRS Garlic powder is made from dehydrated garlic that has been dried and ground into fine particles.,Trs,powdered_spices,,vegetarian,published,trs,0,,true,,
trs-ginger-paste,TRS Ginger Paste,,,Trs,cooking_pastes_sauces,,vegetarian,published,trs,0,,true,,
trs-ginger-powder,TRS Ginger Powder,,Gorgeously zesty; our ground ginger will bring warm and spicy tones to everything from dals and curries to your favourite baked treats. Spice up your culinary stories with the zingy addition of ginger. Keep in your cupboard for a pinch of aromatic flavour whenever you need it.,Trs,powdered_spices,,vegetarian,published,trs,0,,true,,
trs-green-cardamom,TRS Green Cardamom,,Cardamom pods are the seed pods of a tropical fruit of the ginger family; known as Elettaria cardamomum. Green cardamom is recognised as having a superior flavour.,Trs,whole_spices_seeds,,vegetarian,published,trs,0,,true,,
trs-green-lentils,TRS Green Lentils,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,published,trs,0,,true,,
trs-ground-rice,TRS Ground Rice,,TRS ground rice is milled and specially treated to ensure it is free from any impurities. This versatile product can be used in savouries and sweets.,Trs,speciality_flours_grains,,vegetarian,published,trs,0,,true,,
trs-hot-madras-curry,TRS Hot Madras Curry,,An aromatic blend of spices that provides flavour and heat for the perfect taste to complete your dish.,Trs,masalas_spice_blends,,vegetarian,published,trs,0,,true,,
trs-mild-madras-curry-powder,TRS Mild Madras Curry Powder,,,Trs,masalas_spice_blends,,vegetarian,published,trs,0,,true,,
trs-moth-beans,TRS Moth Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,published,trs,0,,true,,
trs-mung-beans,TRS Mung Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,published,trs,0,,true,,
trs-mung-dal,TRS Mung Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,published,trs,0,,true,,
trs-mung-dal-chilka-split-green-peas,TRS Mung Dal Chilka (Split Green Peas),,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,published,trs,0,,true,,
trs-paprika-powder,TRS Paprika Powder,,Our paprika powder is a feast for the eyes and tastebuds. This tantalising red spice brightens your cooking with colour and fabulous flavour. Jazz up your meals and add a splash of colour to soups and sauces.,Trs,powdered_spices,,vegetarian,published,trs,0,,true,,
trs-popcorn,TRS Popcorn,,Make fresh; crunchy popcorn in just three minutes at home. This tasty snack is irresistible when you add your favourite sweet or savoury toppings. Our popcorn is the perfect partner for a cosy movie night.,Trs,savouries_papadoms,,vegetarian,published,trs,0,,true,,
trs-puffed-lotus-seeds-makhana,TRS Puffed Lotus Seeds Makhana,,TRS Puffed Lotus Seeds Makhana - roasted fox nuts; a light and healthy snack popular during fasting and as a low-calorie alternative.,Trs,pantry_tamarind_canned,,vegetarian,published,trs,0,,true,,
trs-pure-gram-flour,TRS Pure Gram Flour,,Our stone-milled gram flour is mild; nutty; and a staple in South Asian cuisine. Make everything from pancakes to pakoras with this versatile ingredient. This earthy flour is perfect for savoury recipes.,Trs,gram_flour_besan,,vegetarian,published,trs,0,,true,,
trs-red-adzuki-beans-red-cow-peas,TRS Red Adzuki Beans (Red Cow Peas),,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,published,trs,0,,true,,
trs-red-kidney-beans,TRS Red Kidney Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,published,trs,0,,true,,
trs-red-split-lentils,TRS Red Split Lentils,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,published,trs,0,,true,,
trs-rosecoco-beans,TRS Rosecoco Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,published,trs,0,,true,,
trs-sarson-ka-saag-spiced-mustard-greens-curry,TRS Sarson Ka Saag (Spiced Mustard Greens Curry),,Tasty  Nutritious,Trs,pantry_tamarind_canned,,vegetarian,published,trs,0,,true,,
trs-tapioca-pearls,TRS Tapioca Pearls,,The delicate taste of our tapioca pearls is perfect for sweet treats. Naturally gluten-free; tapioca pearls are delicious in warm or cold creations. Keep them in the cupboard for a neutral base for all your sweet drinks and puddings.,Trs,speciality_flours_grains,,vegetarian,published,trs,0,,true,,
trs-toor-dal,TRS Toor Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,published,trs,0,,true,,
trs-tumeric-powder,TRS Tumeric Powder,,TRS Turmeric lands a wonderful; woody aroma and flavour to dals; vegetables; meat; poultry and seafood dishes. Haldi (Turmeric) is used in pilau rice which creates a golden colour.,Trs,powdered_spices,,vegetarian,published,trs,0,,true,,
trs-urid-beans,TRS Urid Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,published,trs,0,,true,,
trs-urid-dal,TRS Urid Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,published,trs,0,,true,,
trs-urid-dal-chilka,TRS Urid Dal Chilka,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,published,trs,0,,true,,
trs-urid-whole-gota,TRS Urid Whole Gota,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,published,trs,0,,true,,
trs-white-maize-meal,TRS White Maize Meal,,Our versatile white maize meal is perfect for a variety of dishes. Use flour to make bread and Rotis or in porridge and puddings. White maize meal is a staple food in several cuisines.,Trs,speciality_flours_grains,,vegetarian,published,trs,0,,true,,
trs-whole-cinnamon-dalchini,TRS Whole Cinnamon (Dalchini),,Add some comforting whole cinnamon to rich curries and hot drinks. Perfect for adding depth and warmth to meats and stirring festive flavours into seasonal beverages. Whole cinnamon is a pantry staple for sweet and savoury dishes.,Trs,whole_spices_seeds,,vegetarian,published,trs,0,,true,,
trs-yellow-peas,TRS Yellow Peas,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,published,trs,0,,true,,
trs-yellow-split-peas,TRS Yellow Split Peas,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,published,trs,0,,true,,
trs-chilli-powder-hot,TRS - Chilli Powder Hot,,Extra-hot chilli powder made from dried red chillies. Not for the faint-hearted.,TRS,powdered_spices,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-coconut-milk,TRS - Coconut Milk,,Rich and creamy coconut milk for Thai and South Indian curries. Essential pantry item.,TRS,coconut_products,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-dark-red-kidney-beans,TRS - Dark Red Kidney Beans,,Dark red kidney beans â€” preferred by the Punjabi community for rajma.,TRS,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-garlic-paste,TRS - Garlic Paste,,Pure garlic paste â€” save prep time on busy cooking days.,TRS,cooking_pastes_sauces,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-ginger-garlic-paste,TRS - Ginger-Garlic Paste,,1kg value tub of the essential curry base. Anchor purchase for frequent cooks.,TRS,cooking_pastes_sauces,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-kala-chana,TRS - Kala Chana,,Small brown chickpeas â€” essential during Navratri and Karva Chauth fasting.,TRS,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-kashmiri-chilli-powder,TRS - Kashmiri Chilli Powder,,Mild and vibrant red Kashmiri chilli powder. Adds colour without extreme heat.,TRS,powdered_spices,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-kewra-water,TRS - Kewra Water,,Screwpine essence for biryani and traditional sweets. A few drops transform a dish.,TRS,baking_essences,,vegetarian,published,trs,0,,true,,
trs-mixed-panchratna-dal,TRS - Mixed Panchratna Dal,,A balanced blend of five premium lentils for a richly textured dal.,TRS,lentils_dals,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-moong-whole-green,TRS - Moong Whole Green,,Whole green moong beans â€” used for sprouting; curries; and hearty dals.,TRS,lentils_dals,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-mukhwas,TRS - Mukhwas Mouth Freshener,,Traditional Indian mouth freshener with fennel seeds and colourful sugar-coated seeds.,TRS,wellness_ayurveda,,vegetarian;vegan;gluten-free,published,trs,0,,true,,
trs-mustard-oil,TRS - Mustard Oil,,Pure mustard oil. Bengalis and Punjabis won't substitute it. Ideal for cooking and pickles.,TRS,cooking_oils,,vegetarian,published,trs,0,bengali;punjabi,true,,
trs-pure-ghee,TRS - Pure Ghee,,Pure clarified butter for authentic Indian cooking. Rich aroma and golden colour.,TRS,pure_ghee,,vegetarian,published,trs,0,,true,,
trs-roasted-chana-daria,TRS - Roasted Chana Daria,,Roasted split chickpeas â€” a high-protein healthy snack and chaat topping.,TRS,nuts_seeds,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-roasted-cumin-powder,TRS - Roasted Cumin Powder,,Dry-roasted and ground cumin â€” intense aroma for raita; chaat; and finishing.,TRS,powdered_spices,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-roasted-peanuts,TRS - Roasted Peanuts,,Lightly salted roasted peanuts â€” perfect for snacking and chutneys.,TRS,nuts_seeds,,vegetarian;vegan;gluten-free,published,trs,0,,true,,
trs-rose-water,TRS - Rose Water,,Pure rose water for Indian sweets; biryani; and lassi. Aromatic and versatile.,TRS,baking_essences,,vegetarian,published,trs,0,,true,,
trs-tamarind-block,TRS - Tamarind Block,,Natural tamarind block for sambar; rasam and chutneys. A South Indian weekly trigger.,TRS,pantry_tamarind_canned,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-toor-dal-dry,TRS - Toor Dal Dry,,Dry toor dal â€” lighter flavour; preferred for some South Indian preparations.,TRS,lentils_dals,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-toor-dal-oily,TRS - Toor Dal Oily,,Oily toor dal â€” the preferred variety for sambar and Gujarati dal. Rich and flavourful.,TRS,lentils_dals,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
trs-urad-dal-black-whole,TRS - Urad Dal Black Whole,,Black whole urad â€” essential for dal makhani. Rich; creamy; protein-packed.,TRS,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,trs,,true,published,trs,A
udhayam-filter-coffee,Udhayam - Filter Coffee,,The #1 differentiator for the Tamil community. Authentic South Indian filter coffee â€” no mainstream supermarket stocks this.,Udhayam,tea_coffee,,vegetarian;vegan;gluten-free,published,udhayam,,true,published,udhayam,A
wagh-bakri-masala-chai,Wagh Bakri - Masala Chai,,Aromatic spiced tea blend with cardamom; ginger; cloves and cinnamon.,Wagh Bakri,tea_coffee,,vegetarian;vegan;gluten-free,published,wagh-bakri,,true,published,wagh-bakri,A
wagh-bakri-premium-tea,Wagh Bakri - Premium Tea,,Gujarat's most beloved tea blend â€” perfectly balanced; strong and smooth for the perfect chai.,Wagh Bakri,tea_coffee,,vegetarian;vegan;gluten-free,published,wagh-bakri,,true,published,wagh-bakri,A
indian-onion,Indian Onion,Fresh produce — weekly staple,Fresh Indian red onions. The essential base for every Indian curry. Sourced weekly for peak freshness.,,fresh_veg,,vegetarian;vegan;gluten-free,published,fresh_veg,0,,true,,
mud-potato,Mud Potato,Cyprus variety — earthy flavour,Fresh Cyprus mud potatoes. Excellent for curries and aloo dishes. Rich earthy flavour.,,fresh_veg,,vegetarian;vegan;gluten-free,published,fresh_veg,0,,true,,
ginger,Ginger,Fresh root — daily essential,Fresh root ginger. The universal Indian cooking essential — used in almost every dish.,,fresh_veg,,vegetarian;vegan;gluten-free,published,fresh_veg,0,,true,,
garlic,Garlic,Fresh bulbs — kitchen essential,Fresh garlic bulbs. Essential for almost every Indian dish.,chutneys,fresh_veg,chutneys,fresh_veg,published,fresh_veg,published,generic,0,generic,0,,g
okra,Okra / Bhindi,The #1 weekly trigger vegetable,Fresh okra. The most popular Indian vegetable.,sambar,fresh_veg,sambar,fresh_veg,published,fresh_veg,published,generic,0,generic,0,,g
green-chillies,Green Chillies,Essential for tempering & chutneys,Fresh Indian green chillies. Essential for tempering and chutneys.,chutneys,fresh_veg,chutneys,fresh_veg,published,fresh_veg,published,generic,0,generic,0,,g
bottle-gourd,Bottle Gourd / Dudhi,Mild & versatile — Gujarati staple,Fresh bottle gourd. Mild and versatile.,curries,fresh_veg,curries,fresh_veg,published,fresh_veg,published,generic,0,generic,0,,pc
bitter-gourd,Bitter Gourd / Karela,Ayurvedic health vegetable,Fresh bitter gourd. Prized in Ayurvedic cooking for its health benefits. Core volume driver.,,fresh_veg,,vegetarian;vegan;gluten-free,published,fresh_veg,0,,true,,
